step,mode,sequence_length,latency_ms,tokens_per_sec,kv_memory_mb,model_forward_ms,importance_scoring_ms,quantization_ms,dequantization_ms,precision_assignment_ms,tensor_copy_relayout_ms
11,int8,128,64.85004094429314,15.420190726772407,1.902313232421875,49.69587503001094,0.0,5.998083972372115,8.235084009356797,0.0,0.0
12,int8,128,61.52658397331834,16.253137025024188,1.915985107421875,47.60154103860259,0.0,5.743375048041344,7.3676659958437085,0.0,0.0
13,int8,128,60.89912506286055,16.420597159118334,1.929656982421875,46.495000016875565,0.0,7.29079102165997,6.491166073828936,0.0,0.0
14,int8,128,55.164625053294,18.127559083994676,1.943328857421875,43.081791955046356,0.0,5.535125033929944,5.93170803040266,0.0,0.0
15,int8,128,55.331625044345856,18.07284711407887,1.957000732421875,42.15741704683751,0.0,5.38795895408839,7.18070799484849,0.0,0.0
16,int8,128,56.94741697516292,17.560058965205403,1.970672607421875,50.55612500291318,0.0,2.3659169673919678,3.376374952495098,0.0,0.0
17,int8,128,65.97291701473296,15.157735101764285,1.98455810546875,50.97970797214657,0.0,7.394332904368639,7.037582923658192,0.0,0.0
18,int8,128,63.84700001217425,15.662443024876996,1.99822998046875,52.26845806464553,0.0,5.095207947306335,5.709958029910922,0.0,0.0
19,int8,128,62.574999989010394,15.980823015191737,2.01190185546875,49.87441701814532,0.0,5.685333977453411,6.108457921072841,0.0,0.0
20,int8,128,60.63000007998198,16.493485051638107,2.02557373046875,48.708708956837654,0.0,5.476249963976443,5.6776669807732105,0.0,0.0
21,int8,128,64.48550010100007,15.507362095878225,2.03924560546875,52.92379204183817,0.0,5.284707993268967,5.639625014737248,0.0,0.0
22,int8,128,62.09558399859816,16.10420476957871,2.05291748046875,50.23554200306535,0.0,5.298624979332089,5.892625078558922,0.0,0.0
23,int8,128,63.400582992471755,15.77272562491643,2.06658935546875,51.830416079610586,0.0,5.125500028952956,5.650874925777316,0.0,0.0
24,int8,128,62.65091698151082,15.961458318241604,2.08026123046875,51.06320802588016,0.0,5.207957932725549,5.717082996852696,0.0,0.0
25,int8,128,61.646874994039536,16.221422417546506,2.09393310546875,49.97725004795939,0.0,5.392916966229677,5.657625035382807,0.0,0.0
26,int8,128,62.20804201439023,16.075092023772033,2.10760498046875,50.31604191754013,0.0,5.405584000982344,5.831666989251971,0.0,0.0
27,int8,128,61.08529202174395,16.370552827087074,2.12127685546875,49.080458004027605,0.0,4.982959013432264,5.800958955660462,0.0,0.0
28,int8,128,61.63387501146644,16.22484388356174,2.13494873046875,49.680416006594896,0.0,5.571208079345524,5.542667000554502,0.0,0.0
29,int8,128,62.63058295007795,15.966640463766518,2.14862060546875,50.732709001749754,0.0,5.4764579981565475,5.805665976367891,0.0,0.0
30,int8,128,57.851333054713905,17.28568638261512,2.16229248046875,46.29466705955565,0.0,5.060166935436428,5.760959000326693,0.0,0.0
31,int8,128,56.67170800734311,17.6454889955042,2.17596435546875,44.50108401942998,0.0,5.132249905727804,6.379708996973932,0.0,0.0
0,blocked_int8,128,51.736459019593894,19.32872908100021,1.751708984375,43.38829196058214,0.0,2.98316590487957,4.753082990646362,0.0,0.0
1,blocked_int8,128,60.89766591321677,16.4209906078349,1.970672607421875,45.60150008182973,0.0,6.39662507455796,8.155583054758608,0.0,0.0
2,blocked_int8,128,58.45362495165318,17.107578885434343,1.970672607421875,44.58608303684741,0.0,7.05716700758785,6.166458013467491,0.0,0.0
3,blocked_int8,128,55.06874993443489,18.15911930433512,1.970672607421875,42.990332935005426,0.0,6.007999996654689,5.476209102198482,0.0,0.0
4,blocked_int8,128,53.73275000602007,18.610623872553756,1.970672607421875,42.8146249614656,0.0,5.339666036888957,5.020125070586801,0.0,0.0
5,blocked_int8,128,56.378083070740104,17.737389168504635,1.970672607421875,46.003750059753656,0.0,5.171584081836045,4.652084084227681,0.0,0.0
6,blocked_int8,128,61.08024995774031,16.37190418657212,1.970672607421875,50.88862497359514,0.0,4.647625028155744,5.014457972720265,0.0,0.0
7,blocked_int8,128,55.53074995987117,18.00804060313685,1.970672607421875,45.332708046771586,0.0,4.956625052727759,4.6443750616163015,0.0,0.0
8,blocked_int8,128,56.96933309081942,17.553303606447685,1.970672607421875,46.80870799347758,0.0,4.759875009767711,4.828917095437646,0.0,0.0
9,blocked_int8,128,58.85145801585168,16.991932463774294,1.970672607421875,48.59304102137685,0.0,4.908332950435579,4.799791960977018,0.0,0.0
10,blocked_int8,128,52.28591593913734,19.125609297234757,1.970672607421875,42.16520790942013,0.0,4.438832984305918,5.097208893857896,0.0,0.0
11,blocked_int8,128,52.22824995871633,19.146726164297043,1.970672607421875,41.93312500137836,0.0,4.804458934813738,4.980416968464851,0.0,0.0
12,blocked_int8,128,53.814208949916065,18.58245284123162,1.970672607421875,43.10920799616724,0.0,4.963208106346428,5.182042019441724,0.0,0.0
13,blocked_int8,128,51.85179191175848,19.285736579784988,1.970672607421875,41.68133297935128,0.0,4.7824999783188105,4.8426249995827675,0.0,0.0
14,blocked_int8,128,54.44991693366319,18.365500928464385,1.970672607421875,44.17624999769032,0.0,4.829333978705108,4.850332974456251,0.0,0.0
15,blocked_int8,128,63.019833993166685,15.868020218974731,1.970672607421875,51.8874159315601,0.0,4.826207994483411,5.278458003886044,0.0,0.0
16,blocked_int8,128,57.76329094078392,17.312033018083245,1.970672607421875,50.72687496431172,0.0,2.7044169837608933,3.647333011031151,0.0,0.0
17,blocked_int8,128,62.625625054351985,15.967904498072677,2.18963623046875,51.271208096295595,0.0,5.057375063188374,5.730667035095394,0.0,0.0
18,blocked_int8,128,63.400582992471755,15.77272562491643,2.18963623046875,52.017166977748275,0.0,5.340083036571741,5.195332923904061,0.0,0.0
19,blocked_int8,128,65.08445797953755,15.36465127072885,2.18963623046875,53.50129201542586,0.0,5.385875003412366,5.261083948425949,0.0,0.0
20,blocked_int8,128,63.903791015036404,15.648523884360827,2.18963623046875,50.90529203880578,0.0,4.958417033776641,5.538583034649491,0.0,0.0
21,blocked_int8,128,59.67966699972749,16.756125666796468,2.18963623046875,49.06091699376702,0.0,5.216625053435564,4.721625009551644,0.0,0.0
22,blocked_int8,128,62.03783396631479,16.119195917494128,2.18963623046875,50.9381250012666,0.0,4.973708069883287,5.4235829738900065,0.0,0.0
23,blocked_int8,128,63.12604190316051,15.841322691102121,2.18963623046875,52.12537501938641,0.0,4.840582958422601,5.382666946388781,0.0,0.0
24,blocked_int8,128,60.90670800767839,16.418552778684607,2.18963623046875,49.553791992366314,0.0,5.1249159732833505,5.384417017921805,0.0,0.0
25,blocked_int8,128,63.359249965287745,15.78301511693816,2.18963623046875,51.790624973364174,0.0,4.752333043143153,5.34083298407495,0.0,0.0
26,blocked_int8,128,70.8842920139432,14.107497889705893,2.18963623046875,59.29141689557582,0.0,5.081542069092393,5.199042032472789,0.0,0.0
27,blocked_int8,128,72.48408300802112,13.796132316240238,2.18963623046875,52.10679199080914,0.0,11.878499994054437,7.079083006829023,0.0,0.0
28,blocked_int8,128,58.887624996714294,16.981496537783553,2.18963623046875,47.1495829988271,0.0,5.232832976616919,5.681917071342468,0.0,0.0
29,blocked_int8,128,56.98020791169256,17.54995351280205,2.18963623046875,46.23812495265156,0.0,5.125541007146239,4.9852910451591015,0.0,0.0
30,blocked_int8,128,57.336124940775335,17.44101124784659,2.18963623046875,46.215665992349386,0.0,5.0467089749872684,5.344207980670035,0.0,0.0
31,blocked_int8,128,53.84891608264297,18.570475930569906,2.18963623046875,42.545167030766606,0.0,5.102124996483326,5.499790888279676,0.0,0.0
0,adaptive_recency_k1,128,109.07920799218118,9.167649989461605,1.97003173828125,43.796875048428774,13.057083007879555,21.48925152141601,13.599501689895988,14.291208004578948,0.016124919056892395
1,adaptive_recency_k1,128,108.23495802469552,9.239159124280661,1.778839111328125,65.6272090272978,4.455499933101237,15.276664053089917,10.750961606390774,9.259333950467408,0.01208402682095766
2,adaptive_recency_k1,128,80.10170899797231,12.484128147943935,1.806182861328125,48.52108296472579,0.256291008554399,16.010918538086116,10.86825632955879,1.2395420344546437,0.012666918337345123
3,adaptive_recency_k1,128,80.20004094578326,12.468821564268513,1.833526611328125,48.43883402645588,0.13812503311783075,15.76645951718092,10.711917304433882,2.5194170884788036,0.011916039511561394
4,adaptive_recency_k1,128,72.80162500683218,13.735957128788725,1.860870361328125,42.45891596656293,0.15754206106066704,15.718664741143584,11.02012605406344,0.9263750398531556,0.011582975275814533
5,adaptive_recency_k1,128,73.76587495673448,13.556403968454585,1.888214111328125,42.22429101355374,0.12691703159362078,16.042960225604475,11.738336994312704,0.8564169984310865,0.011375057511031628
6,adaptive_recency_k1,128,73.87858291622251,13.535722539967892,1.915557861328125,43.550082948058844,0.13275002129375935,15.750660910271108,10.902291513048112,0.9861250873655081,0.011417083442211151
7,adaptive_recency_k1,128,73.90716695226729,13.530487518833551,1.942901611328125,43.62212505657226,0.11770904529839754,15.484374365769327,11.080124299041927,0.8702079067006707,0.011958065442740917
8,adaptive_recency_k1,128,73.40008299797773,13.623962796166747,1.970245361328125,42.29362495243549,0.13224990107119083,16.21679204981774,11.26333512365818,0.8676249999552965,0.010915915481746197
9,adaptive_recency_k1,128,72.46041693724692,13.800638227986358,1.997589111328125,42.25833294913173,0.13279193080961704,15.640919096767902,10.864878888241947,0.9553330019116402,0.011333031579852104
10,adaptive_recency_k1,128,72.47395801823586,13.798059707852309,2.024932861328125,42.5113330129534,0.11962500866502523,15.73345367796719,10.763748083263636,0.8560419082641602,0.01095794141292572
11,adaptive_recency_k1,128,72.12008303031325,13.865763293418334,2.052276611328125,42.1596250962466,0.13658299576491117,15.400206902995706,10.953461285680532,0.8612910751253366,0.011292053386569023
12,adaptive_recency_k1,128,72.98262498807162,13.701891377070108,2.079620361328125,42.4587921006605,0.13137503992766142,15.392743167467415,11.631752946414053,0.8216670248657465,0.010874937288463116
13,adaptive_recency_k1,128,72.58904096670449,13.776184210212739,2.106964111328125,42.19529195688665,0.14362495858222246,15.973498579114676,10.609081480652094,0.9525000350549817,0.011541997082531452
14,adaptive_recency_k1,128,73.62224999815226,13.582850293560679,2.134307861328125,43.566334061324596,0.11758401524275541,15.403460012748837,11.343995807692409,0.8536669192835689,0.010915915481746197
15,adaptive_recency_k1,128,72.16458406765014,13.857212827036564,2.161651611328125,41.92529199644923,0.1407500822097063,15.736876055598259,10.880085988901556,0.8823330281302333,0.011291936971247196
16,adaptive_recency_k1,128,72.66587496269494,13.761617822855335,2.188995361328125,42.31124999932945,0.12329104356467724,15.505498507991433,11.348914820700884,0.8617909625172615,0.01108401920646429
17,adaptive_recency_k1,128,256.9153329823166,3.892332888005675,1.888427734375,45.82216590642929,4.247833974659443,18.27958459034562,13.056205934844911,172.70687501877546,0.010917079634964466
18,adaptive_recency_k1,128,78.18150008097291,12.790749716547978,1.915771484375,43.57595799956471,0.17158302944153547,18.17933062557131,12.578457361087203,0.9573750430718064,0.015749945305287838
19,adaptive_recency_k1,128,77.02195807360113,12.983310539111635,1.943115234375,42.89970803074539,0.12304098345339298,17.982497927732766,12.529547326266766,0.8697080193087459,0.011416035704314709
20,adaptive_recency_k1,128,76.3310840120539,13.100822724358059,1.970458984375,43.01024996675551,0.12212502770125866,17.178748617880046,12.622371781617403,0.8512079948559403,0.010792049579322338
21,adaptive_recency_k1,128,76.87762507703155,13.007685903382132,1.997802734375,44.09295797813684,0.12016703840345144,17.188459751196206,12.041043839417398,0.8781250799074769,0.011208001524209976
22,adaptive_recency_k1,128,77.68654089886695,12.872242584488465,2.025146484375,42.430249974131584,0.1283750170841813,18.258709460496902,13.330292189493775,0.8750419365242124,0.011541997082531452
23,adaptive_recency_k1,128,75.89512504637241,13.176076848005634,2.052490234375,42.594959028065205,0.12112502008676529,17.196373431943357,12.486333842389286,0.8586660260334611,0.0112500274553895
24,adaptive_recency_k1,128,76.26800006255507,13.111658876328201,2.079833984375,42.84800007008016,0.12245902325958014,17.555002123117447,12.227543629705906,0.9447910124436021,0.010707997716963291
25,adaptive_recency_k1,128,75.54433401674032,13.237260120373872,2.107177734375,42.594124912284315,0.13762502931058407,17.35708420164883,12.044666917063296,0.8187909843400121,0.011208001524209976
26,adaptive_recency_k1,128,77.30266696307808,12.936164291429014,2.134521484375,42.61333297472447,0.12674997560679913,17.531376564875245,13.361208490096033,0.9822919964790344,0.011124997399747372
27,adaptive_recency_k1,128,76.61300001200289,13.052615089388627,2.161865234375,42.66062506940216,0.12700003571808338,17.458584858104587,12.899085995741189,0.8540420094504952,0.01129100564867258
28,adaptive_recency_k1,128,78.52845801971853,12.734237055169217,2.189208984375,43.9800419844687,0.12470909859985113,17.726877937093377,13.275754288770258,0.8626250782981515,0.011125113815069199
29,adaptive_recency_k1,128,76.69483299832791,13.038688017246244,2.216552734375,42.68041695468128,0.13391696847975254,17.364749452099204,13.02333758212626,0.8855840424075723,0.011040945537388325
30,adaptive_recency_k1,128,77.62629201170057,12.88223324964782,2.243896484375,42.62279102113098,0.11983304284512997,17.744456650689244,13.600084464997053,0.8641660679131746,0.011124997399747372
31,adaptive_recency_k1,128,75.84725006017834,13.18439362279562,2.271240234375,42.51379205379635,0.12370792683213949,17.468574340455234,12.328788754530251,0.8628750219941139,0.01108401920646429
0,adaptive_recency_k16,128,84.17487505357713,11.88002951431175,1.97003173828125,44.83283404260874,0.26770797558128834,21.694882889278233,13.083586702123284,0.7516250479966402,0.02174999099224806
1,adaptive_recency_k16,128,74.30466706864536,13.458104846579335,1.778839111328125,42.18933405354619,0.15583401545882225,17.44891202542931,11.020209756679833,0.9777909144759178,0.013708020560443401
2,adaptive_recency_k16,128,72.14112498331815,13.861718960318946,1.806182861328125,43.31295902375132,0.0,15.5242522014305,10.856626904569566,0.0,0.01108401920646429
3,adaptive_recency_k16,128,71.64662494324148,13.957391583932962,1.833526611328125,42.28404106106609,0.0,15.463746851310134,11.254540761001408,0.0,0.011082971468567848
4,adaptive_recency_k16,128,70.68595802411437,14.147081371647422,1.860870361328125,42.22358309198171,0.0,15.499126049689949,10.526584926992655,0.0,0.011499971151351929
5,adaptive_recency_k16,128,71.04595797136426,14.075396103506119,1.888214111328125,42.23124997224659,0.0,15.41737886145711,10.766165680252016,0.0,0.011209049262106419
6,adaptive_recency_k16,128,71.134667028673,14.057843267853064,1.915557861328125,42.07525006495416,0.0,15.291504911147058,11.28158182837069,0.0,0.011457945220172405
7,adaptive_recency_k16,128,70.94700005836785,14.09502867178744,1.942901611328125,42.08895796909928,0.0,15.400210162624717,10.8976224437356,0.0,0.010874937288463116
8,adaptive_recency_k16,128,71.5127500006929,13.983520421048146,1.970245361328125,42.12133400142193,0.0,15.312668518163264,11.545420275069773,0.0,0.01066701952368021
9,adaptive_recency_k16,128,72.85579200834036,13.725744685961583,1.997589111328125,44.10775005817413,0.0,15.381874982267618,10.851413942873478,0.0,0.011040945537388325
10,adaptive_recency_k16,128,71.87933300156146,13.912204777669217,2.024932861328125,43.047667015343904,0.0,15.842458349652588,10.515749105252326,0.0,0.011291936971247196
11,adaptive_recency_k16,128,72.07658304832876,13.874131620938252,2.052276611328125,42.60712501127273,0.0,15.708790277130902,10.912667261436582,0.0,0.011082971468567848
12,adaptive_recency_k16,128,71.59516599494964,13.967423444070798,2.079620361328125,42.47916606254876,0.0,15.646919142454863,10.939253377728164,0.0,0.011167023330926895
13,adaptive_recency_k16,128,71.38887501787394,14.007784822910091,2.106964111328125,42.81333298422396,0.0,15.465290518477559,10.584791656583548,0.0,0.010833959095180035
14,adaptive_recency_k16,128,72.58808391634375,13.776365844736707,2.134307861328125,42.83595806919038,0.0,15.79875301104039,11.312542017549276,0.0,0.011499971151351929
15,adaptive_recency_k16,128,72.26354209706187,13.838236695577901,2.161651611328125,42.2308329725638,0.0,15.882585430517793,11.48974837269634,0.0,0.011082971468567848
16,adaptive_recency_k16,128,73.10158293694258,13.67959433741127,2.188995361328125,43.58399996999651,0.0,15.813875244930387,11.156577384099364,0.0,0.011749914847314358
17,adaptive_recency_k16,128,79.41175007726997,12.59259491230165,1.888427734375,45.42524996213615,0.14320795889943838,17.87504053208977,12.478332268074155,0.8764578960835934,0.01108401920646429
18,adaptive_recency_k16,128,78.47575005143881,12.742789961797447,1.915771484375,43.062707991339266,0.0,18.475751974619925,13.617250719107687,0.0,0.01208402682095766
19,adaptive_recency_k16,128,75.69249998778105,13.21134855053577,1.943115234375,42.760209063999355,0.0,17.92987307999283,12.329334509558976,0.0,0.010707997716963291
20,adaptive_recency_k16,128,75.70562500040978,13.209058111528531,1.970458984375,42.75745805352926,0.0,17.987661762163043,12.305538752116263,0.0,0.011333031579852104
21,adaptive_recency_k16,128,75.7711660116911,13.19763245883936,1.997802734375,42.4847089452669,0.0,17.93433795683086,12.707704911008477,0.0,0.010792049579322338
22,adaptive_recency_k16,128,76.20233297348022,13.12295780167279,2.025146484375,42.50250000040978,0.0,17.96258322428912,13.220787979662418,0.0,0.0112500274553895
23,adaptive_recency_k16,128,77.57087494246662,12.891436389517173,2.052490234375,43.85670798365027,0.0,17.7056243410334,13.35449714679271,0.0,0.010792049579322338
24,adaptive_recency_k16,128,76.22475002426654,13.119098451377601,2.079833984375,42.52662498038262,0.0,18.103791633620858,12.8939189016819,0.0,0.012040953151881695
25,adaptive_recency_k16,128,75.81104198470712,13.190690614722374,2.107177734375,42.566917021758854,0.0,18.116585910320282,12.5957882264629,0.0,0.010666088201105595
26,adaptive_recency_k16,128,76.18195901159197,13.126467381179294,2.134521484375,42.74466703645885,0.0,18.157370039261878,12.650835793465376,0.0,0.011041061952710152
27,adaptive_recency_k16,128,75.27012494392693,13.28548346033646,2.161865234375,42.53641690593213,0.0,17.59865996427834,12.488750391639769,0.0,0.011082971468567848
28,adaptive_recency_k16,128,76.61270897369832,13.052664673994324,2.189208984375,43.161291046999395,0.0,18.225583480671048,12.68633734434843,0.0,0.011584023013710976
29,adaptive_recency_k16,128,75.25245903525501,13.288602297122411,2.216552734375,42.368541937321424,0.0,18.015378154814243,12.297959066927433,0.0,0.010999967344105244
30,adaptive_recency_k16,128,84.8824999993667,11.780991370511718,2.243896484375,50.922749913297594,0.0,17.50704215373844,12.095664045773447,0.0,0.011708005331456661
31,adaptive_recency_k16,128,167.28766704909503,5.977726975572702,2.271240234375,55.89337495621294,0.0,84.2529172077775,18.23033590335399,0.0,0.014916062355041504
0,adaptive_recency_k32,128,73.82345898076892,13.545829656403678,1.97003173828125,45.14624993316829,0.1862079370766878,14.933875063434243,9.562500636093318,0.6661660736426711,0.01329102087765932
1,adaptive_recency_k32,128,79.16074991226196,12.632523076251207,1.778839111328125,45.538167003542185,0.18845906015485525,17.374999006278813,11.78995706140995,0.9254169417545199,0.01233397051692009
2,adaptive_recency_k32,128,78.62779195420444,12.718149335573798,1.806182861328125,46.80266708601266,0.0,16.05766313150525,12.765833409503102,0.0,0.012291944585740566
3,adaptive_recency_k32,128,88.34062505047768,11.319820291384646,1.833526611328125,52.17020900454372,0.0,19.92162794340402,11.754666920751333,0.0,0.011958065442740917
4,adaptive_recency_k32,128,82.89108390454203,12.064023691035421,1.860870361328125,48.791709006763995,0.0,17.611495917662978,12.48358131852001,0.0,0.014707911759614944
5,adaptive_recency_k32,128,74.08566703088582,13.497887514235469,1.888214111328125,43.32804097793996,0.0,16.185542102903128,11.368001461960375,0.0,0.01237494871020317
6,adaptive_recency_k32,128,73.30187491606921,13.642215852527674,1.915557861328125,42.98291599843651,0.0,16.890709986910224,10.785338003188372,0.0,0.012125005014240742
7,adaptive_recency_k32,128,71.75383402500302,13.936537518699621,1.942901611328125,42.55000001285225,0.0,15.72891732212156,10.716792661696672,0.0,0.01108401920646429
8,adaptive_recency_k32,128,75.31104201916605,13.278265353777844,1.970245361328125,45.200792024843395,0.0,15.480914036743343,11.802498367615044,0.0,0.010958057828247547
9,adaptive_recency_k32,128,74.68075002543628,13.390331506571636,1.997589111328125,43.17966592498124,0.0,17.217252869158983,11.237665079534054,0.0,0.011625001206994057
10,adaptive_recency_k32,128,72.46275001671165,13.800193889541536,2.024932861328125,42.72316594142467,0.0,15.71316528134048,11.264285421930254,0.0,0.011124997399747372
11,adaptive_recency_k32,128,72.95316702220589,13.707424102583708,2.052276611328125,43.62524999305606,0.0,15.59683564119041,10.936663718894124,0.0,0.0112500274553895
12,adaptive_recency_k32,128,71.65850000455976,13.95507860109224,2.079620361328125,42.67479199916124,0.0,15.442171017639339,10.93079277779907,0.0,0.010874937288463116
13,adaptive_recency_k32,128,72.87899998482317,13.721373786800683,2.106964111328125,42.56041697226465,0.0,16.00704446900636,11.537083890289068,0.0,0.011124997399747372
14,adaptive_recency_k32,128,71.70487497933209,13.94605318380704,2.134307861328125,42.38825000356883,0.0,15.864748856984079,10.947628412395716,0.0,0.011208001524209976
15,adaptive_recency_k32,128,71.39266596641392,14.007041009932893,2.161651611328125,42.30612493120134,0.0,15.54875320289284,10.885414783842862,0.0,0.011082971468567848
16,adaptive_recency_k32,128,71.95087498985231,13.898371633993838,2.188995361328125,42.389375041238964,0.0,15.402203658595681,11.687248013913631,0.0,0.010792049579322338
17,adaptive_recency_k32,128,76.31699997000396,13.103240436508841,1.888427734375,42.48320893384516,0.14933396596461535,17.764126183465123,12.288206140510738,1.0672910138964653,0.011165975593030453
18,adaptive_recency_k32,128,78.59908288810402,12.722794761150451,1.915771484375,46.17683403193951,0.0,17.648877925239503,12.214208953082561,0.0,0.010874937288463116
19,adaptive_recency_k32,128,75.76024997979403,13.199534059968247,1.943115234375,42.29412495624274,0.0,18.269709893502295,12.518206029199064,0.0,0.011457945220172405
20,adaptive_recency_k32,128,77.06679101102054,12.975757610784653,1.970458984375,43.227999936789274,0.0,18.15258280839771,12.992167845368385,0.0,0.010707997716963291
21,adaptive_recency_k32,128,75.56050003040582,13.234428035780551,1.997802734375,42.80866705812514,0.0,17.88162428420037,12.270876206457615,0.0,0.010999967344105244
22,adaptive_recency_k32,128,76.8174579134211,13.01787415468855,2.025146484375,43.07500005234033,0.0,17.94787752442062,13.094581780023873,0.0,0.011124997399747372
23,adaptive_recency_k32,128,75.91387501452118,13.172822488757358,2.052490234375,42.62204095721245,0.0,17.775002866983414,12.836041860282421,0.0,0.010792049579322338
24,adaptive_recency_k32,128,75.5845409585163,13.23021860447414,2.079833984375,42.6908329827711,0.0,17.70691864658147,12.565750977955759,0.0,0.010749907232820988
25,adaptive_recency_k32,128,76.81070803664625,13.01901812339631,2.107177734375,43.889874941669405,0.0,17.6667527994141,12.708710972219706,0.0,0.011416035704314709
